gene_ID	RE_sample_size	RE_beta	RE_SE	RE_Z	RE_metaP	RE_I2	RE_H2	RE_Q_val	RE_Q_pval	RE_metaP_FDR	Chromosome	Gene_Start	Gene_End	Chromosome_type
ENSG00000146859.6	10	0.0223622955831418	0.0393685427572064	0.568024468699655	0.570018353294383	49.4193502859835	1.97704063837457	17.7028325005202	0.038781989620816	0.89260640514404	7	135148072	135166215	Autosomal
ENSG00000147127.8	13	0.0154236481729332	0.0336936366236584	0.457761456420031	0.647123829831976	0	1	6.04562188840552	0.913764821645744	0.917007328226465	X	70282093	70285002	Sex
ENSG00000147130.14	12	-0.0165618163832427	0.0177810753518814	-0.931429402074396	0.351631487659613	0	1	5.91594453076147	0.878913349603879	0.791111490129528	X	71239624	71255146	Sex
ENSG00000147274.14	11	-0.037817013210062	0.0219428817619829	-1.723429657976	0.0848108554724177	0	1	8.1850489734634	0.610767093115765	0.464361935877176	X	136848004	136880764	Sex
ENSG00000149091.15	12	0.0539325091245743	0.0184775674100866	2.91881003205722	0.00351370278290949	0	1	9.8660705099187	0.542473025517196	0.0852499345096196	11	46332905	46380554	Autosomal
ENSG00000149531.15	12	-0.642826493747548	0.0314749434081419	-20.4234360459966	1.03520654229983e-92	0.0277214905920542	1.00027729177533	11.5221681239156	0.400609180007364	9.85516628269438e-90	20	30377372	30399257	Autosomal
ENSG00000150048.10	11	-0.0187492941513733	0.0345681900866431	-0.542385762875618	0.587552785397319	0	1	5.39342690891621	0.863396564966376	0.899004877452357	12	10069554	10111627	Autosomal
ENSG00000150636.17	13	-0.0373075028278855	0.0296008730039562	-1.26035143703023	0.207542612098553	0.00683072125499195	1.00006831187874	13.1450542521608	0.35858631219042	0.657558145970566	18	68715209	69055189	Autosomal
ENSG00000151012.13	11	-0.112709086856464	0.0320024921596181	-3.52188467992766	0.000428490495211486	0	1	4.21807189822987	0.936973574116937	0.0203961475720667	4	138164097	138242349	Autosomal
ENSG00000151365.2	2	-0.100025276702125	0.0987631283904104	-1.01277954973971	0.311165470877504	0	1	0.000253297365651436	0.987301949087106	0.760770465180758	11	78063861	78068351	Autosomal
ENSG00000151576.10	10	0.0106838013741991	0.0287123311322503	0.372098013393236	0.70981987539834	21.5791162693015	1.27517053165845	9.66984441376484	0.377868212308373	0.935896710510557	3	114005833	114088422	Autosomal
ENSG00000152128.13	13	-0.00329944165065233	0.0232185169368988	-0.142103893182293	0.886997943071943	11.2582416051104	1.12686520764004	12.5395212557489	0.403378391970846	0.980003077340566	2	134455759	134719000	Autosomal
ENSG00000152229.18	5	0.0528500407463466	0.0496819719283256	1.06376697009111	0.287434277692156	20.8342931968318	1.26317321019609	4.2989341933406	0.367058576818278	0.74252788905707	18	45983536	46072272	Autosomal
ENSG00000152683.14	12	-0.00219149489392996	0.025555803755015	-0.0857533151740496	0.931662518800981	22.2331431694536	1.28589484101048	13.7593060468338	0.246599360134332	0.98883416835981	2	32165841	32224379	Autosomal
ENSG00000152904.11	13	0.00801241823691342	0.0287991979022781	0.278216715066208	0.780846004436793	42.5499362262288	1.74064210605202	20.3449012722135	0.0608364630114382	0.957521548781941	1	235327350	235344532	Autosomal
ENSG00000155158.20	13	0.00223668745629724	0.0210000709917997	0.106508566431544	0.915178859041891	0	1	10.5251320166076	0.569991860552096	0.986385334252601	9	15163622	15307360	Autosomal
ENSG00000155428.12	2	-0.0209636699746049	0.0917001371476343	-0.228611108191191	0.819171190106852	6.30755745638066	1.06732194492041	1.06732194492042	0.301551139413797	0.966190953495887	7	72959485	72969466	Autosomal
ENSG00000156162.16	11	-0.00866851471318566	0.0240329044217341	-0.360693595791374	0.718328512712207	0.0525739649015419	1.00052601619659	8.25878867953844	0.603574920065852	0.937872889134738	8	94719703	94793836	Autosomal
ENSG00000156232.7	13	-0.0136869813794419	0.0257511061033249	-0.531510426174458	0.59506511824374	0.608295872389078	1.00612018757228	10.9444756455332	0.533683051048494	0.901380186972309	15	82809628	82836108	Autosomal
ENSG00000156804.7	12	0.0632576373545302	0.0268496216531759	2.35599734594576	0.018473049681574	0	1	7.83121242122959	0.72833908810104	0.220749079040064	8	123497889	123541206	Autosomal
ENSG00000156990.14	13	-0.00612867437727232	0.0223157332575899	-0.274634685158189	0.783596915693535	0	1	10.214473796145	0.597151212455049	0.958379391811156	3	9837849	9844602	Autosomal
ENSG00000157021.9	8	-0.0289888268024108	0.0373280946719318	-0.776595405074572	0.437397513338242	0.0115046208685335	1.00011505944584	6.1859389788673	0.518213940539392	0.834641100585381	15	41163162	41164374	Autosomal
ENSG00000157306.14	12	-0.052732988251544	0.0317777416527351	-1.65943158666863	0.0970288557578389	0	1	6.9560442240143	0.802631872129685	0.487387156861989	14	23511760	23560778	Autosomal
ENSG00000157502.13	5	-0.0349534625175082	0.0382568711150413	-0.913651887850433	0.360899792320288	40.0495543750077	1.66804431489183	6.32511547621986	0.176148478477957	0.797425801068435	X	106168305	106208956	Sex
ENSG00000157895.11	13	-0.0317321921537776	0.0186909872407284	-1.6977269175291	0.0895593149336447	0	1	8.89009983651225	0.712287618516879	0.474122840015874	12	121000486	121016502	Autosomal
ENSG00000157992.12	11	0.00687745652487169	0.0352726598027886	0.194979810519647	0.845408753150221	7.29576461727623e-05	1.00000072957699	9.82871567663435	0.455647123356245	0.971219882346003	2	27442366	27446481	Autosomal
ENSG00000158258.16	13	0.00832799166843604	0.0211735824719461	0.393319915487622	0.694083210699018	34.4015146147821	1.5244254408126	17.7172006499372	0.124550972326321	0.932033285081594	3	139935185	140577397	Autosomal
ENSG00000158411.11	13	-0.00990821432928232	0.0271674748491501	-0.364708696126474	0.715328866535786	0	1	6.1012649572429	0.910891451448984	0.936869126518647	2	99161427	99181058	Autosomal
ENSG00000158470.5	10	-0.0124583845506367	0.0185466009840268	-0.671734112432051	0.501752980614458	0	1	5.13968629518424	0.821965347361888	0.866463296920121	20	49632945	49713878	Autosomal
ENSG00000158560.14	12	-3.62644665881082e-05	0.0207153487925628	-0.00175060854399554	0.998603217184174	50.2162030029722	2.0086856775101	22.5050971133022	0.0207395375606955	0.999553172680419	7	95772506	96110322	Autosomal
ENSG00000158623.14	12	0.0159169381315867	0.0241004638675414	0.660441152463611	0.508970770846564	27.5762196145172	1.38076194680449	14.6201223923239	0.200556638126958	0.87034424210037	7	130506238	130668748	Autosomal
ENSG00000158669.11	11	-0.0140555977743222	0.0220310173091678	-0.637991318198151	0.523479331574908	0	1	7.78525174774541	0.649804066044095	0.875619042574093	8	41577187	41625001	Autosomal
ENSG00000158773.14	13	-0.0179130323209859	0.0203177816876744	-0.88164311421127	0.377969832291615	0	1	8.94616175869112	0.707521936196345	0.806577335535781	1	161039251	161045977	Autosomal
ENSG00000159712.10	7	0.0394712217106807	0.0419212822337682	0.941555687408963	0.346420165847742	20.7176838475555	1.26131532040158	7.10499652942573	0.311246303904722	0.787481847126243	9	97156570	97221235	Autosomal
ENSG00000160124.9	11	-0.00984090106599399	0.0312946652687255	-0.314459380903765	0.753172162188411	0	1	7.54865449248047	0.672829803324973	0.950894718438315	3	122359591	122383231	Autosomal
ENSG00000160318.6	11	0.0340593248742867	0.0387718716485153	0.878454493583647	0.379697122835762	0	1	7.51602953764053	0.67599412188932	0.807273099758949	19	51367098	51369003	Autosomal
ENSG00000160783.19	10	-0.000264868149935851	0.034574770588708	-0.00766073484873262	0.993887677725349	34.1967533692144	1.5196818564453	14.4836941761007	0.106129650248194	0.998223199126739	1	156212993	156240042	Autosomal
ENSG00000160886.13	4	0.164694823048793	0.0861126404350896	1.91255107515763	0.0558055480865044	0	1	1.1168550162098	0.773006852671513	0.39116543672966	8	142700111	142705127	Autosomal
ENSG00000162174.12	12	0.00227283456390845	0.0298608321805078	0.0761142405599827	0.939328210678905	0	1	7.58931304475126	0.749551462451124	0.989966368692493	11	62337448	62393412	Autosomal
ENSG00000162598.13	5	0.0269442381157994	0.0371966612456746	0.724372489719962	0.468837084437723	0	1	0.903323520696903	0.92408352306262	0.849041041983378	1	59987269	60073770	Autosomal
ENSG00000162757.4	6	-0.0821164637794061	0.0358406846926309	-2.2911522054792	0.021954612134358	0	1	4.47363133793306	0.483419208157761	0.241295550186963	1	209779208	209784559	Autosomal
ENSG00000162840.4	6	-0.0390584395430918	0.0707134519594051	-0.552348081741426	0.580709894148275	19.5546932837805	1.24308059825991	6.6100013782112	0.251297534645141	0.896681858526831	4	68376323	68376505	Autosomal
ENSG00000163239.12	10	0.153267886896828	0.0528873413972452	2.89800702488728	0.00375542178038232	47.4638599331599	1.90345160251159	16.9136862951315	0.0500849221251869	0.0892727612763417	1	154502219	154548147	Autosomal
ENSG00000163291.14	13	-0.0273204984301597	0.0218650083324879	-1.24950779870346	0.211479402882266	29.9792505019129	1.42814809491195	16.7098761490823	0.160840534710134	0.662760538417225	4	78887127	78939438	Autosomal
ENSG00000163376.11	9	-0.00282447418965684	0.0293473275909384	-0.0962429775217064	0.923327598091745	16.0326877973518	1.19093963325464	9.01558841185073	0.340982642643374	0.987680029277678	3	66998307	67011210	Autosomal
ENSG00000163453.11	10	-0.085857708716185	0.0371398940482686	-2.31173811655468	0.020792119512922	2.69212826334156	1.02766608924124	9.90224634110293	0.358456801230423	0.234144669427196	4	57030773	57110385	Autosomal
ENSG00000163611.11	11	-0.0297448320288054	0.0245485956573512	-1.21167143098461	0.225638179289897	0	1	6.27296577935549	0.791832146274492	0.675672253905695	3	113442718	113515187	Autosomal
ENSG00000163638.13	12	0.0345764564040472	0.0326290428712619	1.05968344031631	0.28928863892034	33.2437349280606	1.49798674165242	16.8755321731783	0.111611611248359	0.743121941666438	3	64515654	64688000	Autosomal
ENSG00000163734.4	2	0.054015953811874	0.130623068701466	0.413525377629318	0.679221733232105	29.5971482248893	1.42039700777224	1.42039700777224	0.233338068605422	0.927776643403817	4	74036589	74038807	Autosomal
ENSG00000163794.6	12	0.0145148579046755	0.0310533402947459	0.467416959557533	0.6402015911067	0	1	7.47010918434578	0.759836290644102	0.915379200992176	2	27307400	27308445	Autosomal
ENSG00000163961.4	11	0.0475974425465249	0.0319529690678172	1.48960938326275	0.13632697336376	39.9914501764867	1.6664292054066	17.0032829610227	0.074291367815475	0.563327510401431	3	196468783	196503768	Autosomal
ENSG00000164099.3	3	-0.0464434202565506	0.0727736184632199	-0.638190339264542	0.523349785141772	44.1969051132167	1.79201530314557	3.56309962423704	0.168376992247196	0.875619042574093	4	118280038	118353003	Autosomal
ENSG00000164463.12	13	-0.00932074851081569	0.032278595353992	-0.288759421176701	0.772765487055197	48.2956229818042	1.93407223463515	22.9361629258864	0.0282728133390959	0.95595121695486	5	173056352	173139284	Autosomal
ENSG00000164684.13	13	0.0141308464769071	0.0220724117977592	0.640204006992187	0.522039978095108	0	1	8.35434122058306	0.756863103926313	0.874774925668689	8	80628451	80874781	Autosomal
ENSG00000164758.7	12	0.00526698587810819	0.0443240166241299	0.118829164846961	0.905410702176957	48.506893728347	1.94200752761831	21.1316681877184	0.0320323093272097	0.984351827260494	8	117520713	117540262	Autosomal
ENSG00000164778.4	4	-0.0796990828720477	0.0474730013738452	-1.67882966245225	0.0931852458614267	0	1	0.356933241182669	0.948988071978213	0.479482882657306	7	155458129	155464831	Autosomal
ENSG00000165178.9	3	0.0980431765514076	0.0724022226905731	1.35414594894989	0.175689819255714	35.5650703912976	1.55195327452479	3.13230865113458	0.208846796781771	0.620673416957101	7	75156639	75172044	Autosomal
ENSG00000165194.15	9	0.00468450440271333	0.0359710937805122	0.130229690297914	0.896384705139243	58.3211453083246	2.39929817505214	19.9179567806061	0.0106509438685805	0.981946467131164	X	100291644	100410273	Sex
ENSG00000165215.6	4	0.0698514417125836	0.0459892710225142	1.51886386019008	0.128796767470102	0	1	1.89353160045638	0.594795868609325	0.552523259324275	7	73768997	73770270	Autosomal
ENSG00000165509.13	6	-0.0535540771558998	0.0415362175443965	-1.28933447294901	0.197281831285783	0.00538888442575523	1.00005389174842	5.45561238356882	0.362837697489343	0.64602290347799	X	141838316	141897832	Sex
ENSG00000165511.6	11	-0.0591546267094623	0.0380048484508438	-1.55650210751331	0.1195887419015	0	1	4.91846275488933	0.896557750760836	0.533826349891523	10	44997698	45000888	Autosomal
ENSG00000166140.17	11	-0.00558009785472213	0.0259921606078527	-0.214683878685956	0.830013792472802	0	1	9.30535665232193	0.503390069723702	0.968540207344309	15	40807086	40815084	Autosomal
ENSG00000166569.8	2	-0.102366933388525	0.0622226494885815	-1.64517156099742	0.0999344364831309	0	1	0.0109065828421905	0.91682447673675	0.493833383373974	18	59275156	59318649	Autosomal
ENSG00000166855.9	12	0.0452969019891043	0.0246720265867018	1.83596194783282	0.0663632846495916	15.5653250882178	1.18434754565563	11.2997319762934	0.418505118125149	0.421686583827556	15	65148219	65185342	Autosomal
ENSG00000167395.10	11	0.00445526018531606	0.0291359449383515	0.15291284338788	0.878467007466985	28.5277643177665	1.39914470347061	13.4521810983739	0.199476693676541	0.97843832931028	16	31074422	31084196	Autosomal
ENSG00000167768.4	12	-0.0102586670579786	0.0538585692423921	-0.190474184559363	0.848937570598842	7.92326061324964	1.0860506211017	9.03881390128983	0.618309506023425	0.972380425862304	12	52674736	52680407	Autosomal
ENSG00000168135.4	9	0.0222903492027523	0.0204442630965927	1.09029849094767	0.275581679733335	0	1	5.34166207104852	0.720512203422495	0.731627795287902	22	38426327	38455199	Autosomal
ENSG00000169116.11	12	-0.0245687925959439	0.0297614929001131	-0.825522855268142	0.409074812475184	65.0785390621953	2.86356862841737	28.0797629469727	0.00314749758586366	0.820654616833481	4	74933095	75050115	Autosomal
ENSG00000169231.13	13	-0.0133234884960815	0.0253842976285819	-0.524871268491576	0.599672683797086	15.3056854908523	1.18071679993583	13.5260219854516	0.331993050298246	0.901971939633962	1	155195588	155209051	Autosomal
ENSG00000170017.12	13	0.0410622659694315	0.0311419592536459	1.3185511430089	0.187319216482725	64.3903740354155	2.80822944052978	33.4880652963991	0.000811939530492608	0.635384918948331	3	105366909	105576900	Autosomal
ENSG00000171262.11	11	-0.000934632932476416	0.026400358596974	-0.0354022817168682	0.971758965307002	39.9875584594405	1.66632113996587	15.8726207272818	0.103337299840375	0.99521500763223	15	38454127	38487710	Autosomal
ENSG00000171345.13	13	0.153981158375688	0.0441691119165419	3.48617284102605	0.000489984310549296	14.9681590205939	1.17603004766437	13.2092190803561	0.354018995419484	0.0221502504190176	17	41523617	41528308	Autosomal
ENSG00000171492.14	10	-0.048882320910257	0.0213766541953091	-2.28671523914082	0.0222124496228523	0	1	6.79375719479404	0.658582329617418	0.242661908666701	1	89821014	89936611	Autosomal
ENSG00000172000.7	2	-0.0163411920507728	0.0649959662543615	-0.251418557065858	0.801490521923983	0	1	0.123146618190132	0.725646472692269	0.962611356362888	19	2867335	2883445	Autosomal
ENSG00000172476.4	2	-0.0326557690491277	0.0619974275538002	-0.526727806904402	0.598382622606339	28.5396485246946	1.39937738809691	1.39937738809691	0.236827843963904	0.901700866145016	X	103499130	103519489	Sex
ENSG00000172590.18	11	-0.00796162060069521	0.0320888000852404	-0.248112131944667	0.804047649118003	34.5861812313036	1.52872897320978	15.8255580364255	0.104736077159558	0.963378000872605	14	22829879	22835037	Autosomal
ENSG00000172974.11	9	0.0483260101575013	0.0413825095211299	1.16778829309098	0.242892171465155	6.18619790434278	1.06594123429765	8.99279446337856	0.34290417222626	0.697462585821594	2	65205108	65205988	Autosomal
ENSG00000173145.11	12	0.0450527455268577	0.029761817199314	1.51377670338948	0.130082483183854	5.02409706323901	1.05289865016165	9.81062783520695	0.547497603740563	0.554903585751853	10	94333226	94362959	Autosomal
ENSG00000173546.7	12	0.0369161355985988	0.0347956138271837	1.06094221478451	0.288716162875338	0	1	7.68496469746233	0.74121534662007	0.742898816705438	15	75674322	75712848	Autosomal
ENSG00000174028.6	11	0.0105076941139825	0.0286242783569722	0.367090271515023	0.713551683719229	28.2509861486857	1.39374737898461	12.9309338923981	0.227559063894394	0.93629452793741	X	23075758	23076767	Sex
ENSG00000174529.7	10	-0.000601940739122589	0.0269833583546237	-0.0223078510544053	0.982202386205978	0	1	7.47499903544709	0.58779082623849	0.996686069933278	1	205083129	205084460	Autosomal
ENSG00000174547.13	10	-0.037247952505019	0.0273025631916264	-1.36426577400772	0.172483933710242	2.37502812178663	1.02432807995837	7.17705977492382	0.618690775710699	0.616575851415308	11	66435075	66466738	Autosomal
ENSG00000174599.5	11	0.00855852501479223	0.0278080519674454	0.307771469386335	0.758256232615059	30.2500129717237	1.43369202290261	13.9470167715708	0.175422084934273	0.952171269754061	4	117083554	117085576	Autosomal
ENSG00000174796.12	11	-0.0566254935859196	0.0265284677793002	-2.13451806025917	0.0328003968812508	35.2621507590838	1.54469141580312	15.7477481517633	0.107084685267193	0.30031389695919	4	75513946	75550473	Autosomal
